time,iID,jID,tau,correlation
133,11,2,27,0.8713685210563384
133,11,4,26,0.7896504842086213
133,11,7,23,0.8115457226262547
133,12,5,20,0.9212084315667323
133,12,6,18,0.9380793117147852
134,2,1,22,0.8796843267875173
134,2,4,30,0.9402760283532212
134,2,7,27,0.9582162129205781
134,4,1,23,0.9274380762504596
134,4,2,31,0.8370531781837524
134,4,7,28,0.9417152482013375
134,5,6,29,0.7544783041777815
134,6,12,29,0.9171781964303924
134,7,1,26,0.9149956166738429
134,11,2,27,0.8627158073967087
134,11,4,27,0.786931691930337
134,11,7,23,0.799533570953981
134,12,5,21,0.8956128764102524
134,12,6,18,0.9111402204953342
135,2,1,22,0.8792638214472949
135,2,4,30,0.9426644602876713
135,2,7,27,0.9576170307923552
135,4,1,23,0.9186045477244965
135,4,2,31,0.8480067770031939
135,4,7,28,0.9450249476844257
135,5,6,29,0.8297825854946268
135,5,12,27,0.7131329001186786
135,6,12,29,0.9186654724000372
135,7,1,26,0.9193105793058497
135,11,2,28,0.8750451274583385
135,11,4,27,0.8019230723134955
135,11,7,23,0.801951102816991
135,12,5,21,0.8356363950397843
135,12,6,18,0.8605737245786229
136,2,1,22,0.878922777693073
136,2,4,30,0.9437393047379342
136,2,7,27,0.9577307999240814
136,4,1,23,0.9174184681113928
136,4,2,31,0.8540202377626042
136,4,7,28,0.9459105685514023
136,5,6,29,0.8697463935036106
136,5,12,27,0.7547096167300354
136,6,12,29,0.9222477153163005
136,7,1,26,0.9197885218189089
136,11,1,19,0.7273994017184473
136,11,2,28,0.8829411689462473
136,11,4,27,0.8154579565177981
136,11,7,24,0.8109116912940283
136,12,5,21,0.7515947413754552
136,12,6,18,0.782599717726875
137,2,1,22,0.8770813122522453
137,2,4,30,0.9431578975775697
137,2,7,27,0.9591237139256457
137,4,1,23,0.9182775722412531
137,4,2,31,0.8578581556876252
137,4,7,28,0.9489971447624767
137,5,6,29,0.8758173757403533
137,5,12,27,0.7573035048659301
137,6,12,29,0.9225536648538688
137,7,1,26,0.9161574627596252
137,11,1,19,0.7538112634550499
137,11,2,28,0.8835223191422154
137,11,4,27,0.8343226516108705
137,11,7,24,0.8322085832601797
138,2,1,22,0.8768356521188329
138,2,4,30,0.9408441838266399
138,2,7,27,0.9592255829823938
138,4,1,23,0.9194375707946327
138,4,2,31,0.8649017109005047
138,4,7,28,0.9546614896705086
138,5,6,29,0.8671651894572443
138,5,12,27,0.7468840909904122
138,6,12,29,0.9225095829626614
138,7,1,27,0.9173075739839549
138,11,1,20,0.7721110085204275
138,11,2,28,0.8851475508281419
138,11,4,28,0.8516931303138875
138,11,7,24,0.8438701663000582
139,2,1,22,0.8830170274941705
139,2,4,30,0.9423420726096327
139,2,7,27,0.9593043611435477
139,4,1,23,0.9180225690649857
139,4,2,31,0.8851790865668964
139,4,7,28,0.954990197755758
139,5,6,29,0.8642915468608445
139,5,12,27,0.7430976633459275
139,6,12,29,0.9225411678532454
139,7,1,27,0.9233047923148799
139,11,1,20,0.783761883484792
139,11,2,28,0.8830602661054404
139,11,4,28,0.8689642754479573
139,11,7,24,0.8449634523968728
140,2,1,23,0.8965034607952556
140,2,4,30,0.9524032732339465
140,2,7,27,0.9636742223707361
140,4,1,23,0.9111106519572103
140,4,2,31,0.9127359476845963
140,4,7,28,0.9453211275039383
140,5,6,29,0.8709368511401127
140,5,12,26,0.762331067081693
140,6,12,29,0.9230231167943584
140,7,1,27,0.9288779891791118
140,11,1,20,0.7754497371319651
140,11,2,28,0.867485827922942
140,11,4,28,0.855479742884077
140,11,7,24,0.823600362090304
141,2,1,23,0.9193605988045375
141,2,4,30,0.9594143774069893
141,2,7,27,0.9671872682219197
141,4,1,23,0.9054681226089885
141,4,2,31,0.9375242347138301
141,4,7,28,0.939471118469165
141,5,6,29,0.881192944344344
141,5,12,26,0.8138583173989564
141,6,12,29,0.9230656225844517
141,7,1,27,0.9351287172470452
141,11,1,20,0.7560404089539169
141,11,2,28,0.8460596180862632
141,11,4,28,0.8285931065965202
141,11,7,24,0.7895293394929361
142,2,1,23,0.9292380666248343
142,2,4,30,0.9606674464203677
142,2,7,27,0.9700319958960841
142,4,1,23,0.9041172473480107
142,4,2,31,0.9534850768853472
142,4,7,28,0.9387751076134236
142,5,6,29,0.8923447519651634
142,5,12,26,0.8766860120877634
142,6,12,29,0.9230483657522088
142,7,1,27,0.941323251261865
142,11,1,20,0.7432743264553007
142,11,2,28,0.8278418503498528
142,11,4,28,0.809776335927919
142,11,7,24,0.7637790409712635
143,2,1,23,0.9349702818371194
143,2,4,31,0.96161261801629
143,2,7,27,0.9712300151537127
143,2,11,15,0.724949360199591
143,4,1,23,0.9028607811954433
143,4,2,31,0.96161261801629
143,4,7,28,0.9390312435154987
143,5,6,28,0.9104151504487108
143,5,12,26,0.9321194766000079
143,6,12,29,0.9236267421425258
143,7,1,27,0.9495024659561693
143,11,1,20,0.7381793651819409
143,11,2,28,0.8182164111672053
143,11,4,28,0.800816467733408
143,11,7,24,0.7542993813204001
144,2,1,23,0.9390566016209967
144,2,4,31,0.9667574174536744
144,2,7,27,0.9718979082402276
144,2,11,15,0.7937202239913862
144,4,1,23,0.9018473151173074
144,4,2,31,0.9667574174536744
144,4,7,28,0.9388995654328814
144,4,11,15,0.7184280317207928
144,5,6,28,0.9301504865760458
144,5,12,26,0.9597773338598954
144,6,12,29,0.9269802940866841
144,7,1,27,0.9616212886161829
144,11,1,20,0.7371347899501597
144,11,2,29,0.8178525611679723
144,11,4,15,0.8091271783083778
144,11,6,6,0.70023344540197
144,11,7,24,0.7529596961812278
144,11,12,6,0.7144310578369244
145,2,1,23,0.9402110389969016
145,2,4,31,0.9705991673011718
145,2,5,17,0.7608588978668499
145,2,6,9,0.7685089036609156
145,2,7,27,0.9721599316703562
145,2,11,16,0.8525612116275826
145,2,12,11,0.7675854972052554
145,4,1,23,0.9011925361266364
145,4,2,31,0.9705991673011718
145,4,6,9,0.7111285199694214
145,4,7,28,0.9401024377470141
145,4,11,16,0.7855124987123197
145,4,12,11,0.7072076712981884
145,5,6,28,0.936161454691634
145,5,12,26,0.9690925532757666
145,6,12,29,0.933618209402186
145,7,1,27,0.9696793935371336
145,11,1,6,0.7515077003703071
145,11,2,29,0.8258646451464076
145,11,4,15,0.8117169755516268
145,11,5,16,0.7180682802572479
145,11,6,6,0.7229191315159805
145,11,7,15,0.7678123228664069
145,11,12,6,0.7428600179279656
146,2,1,23,0.9404046606421782
146,2,4,31,0.9721315170213193
146,2,5,17,0.834981574332844
146,2,6,9,0.8419222085366637
146,2,7,27,0.972890089746675
146,2,11,16,0.8824500392738925
146,2,12,12,0.8375973802494527
146,4,1,23,0.9003754236672845
146,4,2,31,0.9721315170213193
146,4,5,18,0.7809179578942301
146,4,6,10,0.7954983384737162
146,4,7,28,0.9409505077470306
146,4,11,16,0.8297091466459392
146,4,12,12,0.7907230782703261
146,5,6,28,0.9418483630935297
146,5,12,26,0.9721267687105785
146,6,12,29,0.9332917695509201
146,7,1,27,0.9713586494648828
146,11,1,7,0.7545747167756794
146,11,2,29,0.838598191251081
146,11,4,29,0.8108392624210128
146,11,5,15,0.723723273330045
146,11,6,6,0.7276895165676595
146,11,7,15,0.7766713030201894
146,11,12,6,0.7506039335932932
147,2,1,23,0.9403738110798683
147,2,4,31,0.9701269385639983
147,2,5,17,0.8949593007898878
147,2,6,9,0.8982693268736678
147,2,7,27,0.9729274798771939
147,2,11,17,0.8996003249560313
147,2,12,13,0.8919958263152782
147,4,1,23,0.9001136677062456
147,4,2,31,0.9701269385639983
147,4,5,18,0.85066930114601
147,4,6,10,0.8629938041645181
147,4,7,28,0.9419816155691759
147,4,11,13,0.8702673436330683
147,4,12,6,0.8537641241096198
147,5,6,28,0.9492038206235324
147,5,12,26,0.9729089753639892
147,6,12,29,0.9341574410849924
147,7,1,27,0.9706405638095384
147,7,5,27,0.7183141765932712
147,7,6,24,0.7029108878839009
147,7,11,19,0.7352824525537827
147,11,1,7,0.7502478400563267
147,11,2,29,0.8490635499659082
147,11,4,29,0.8175228332236618
147,11,5,21,0.7237958473623765
147,11,6,19,0.74572295102423
147,11,7,15,0.774845411043145
147,11,12,6,0.7500139055193218
148,2,1,23,0.941899202290806
148,2,4,18,0.9718588481061012
148,2,5,17,0.9307012735820719
148,2,6,10,0.9322738896649121
148,2,7,27,0.9734428054953012
148,2,11,11,0.9223932148035178
148,2,12,6,0.9344851164072369
148,4,1,8,0.9135109551296459
148,4,2,31,0.9666416037492017
148,4,5,19,0.8911323499697245
148,4,6,10,0.8978075699638853
148,4,7,28,0.9422231831454118
148,4,11,13,0.905024858735794
148,4,12,6,0.8971141299051523
148,5,6,28,0.9574971730296717
148,5,12,26,0.9724532594029772
148,6,12,29,0.9330192010422823
148,7,1,27,0.9682165059860208
148,7,2,20,0.7495194134432549
148,7,4,21,0.7880976744433271
148,7,5,28,0.7220139414314899
148,7,6,12,0.7251821379646963
148,7,11,20,0.8166353183271783
148,7,12,14,0.7226405662604652
148,11,1,22,0.7531227666173533
148,11,2,30,0.8626506114077763
148,11,4,30,0.8258155187680326
148,11,5,23,0.7356277632340802
148,11,6,21,0.7872526714129016
148,11,7,26,0.7867774505984814
148,11,12,6,0.74988175383477
149,2,1,24,0.9443530518689774
149,2,4,17,0.9712026571713496
149,2,5,18,0.9403230400550296
149,2,6,9,0.9413102873060821
149,2,7,27,0.9741653364169244
149,2,11,11,0.932282180470727
149,2,12,7,0.9505228151683511
149,4,1,8,0.9222300560357463
149,4,2,31,0.9629183572112258
149,4,5,19,0.903561245749528
149,4,6,10,0.9072924242824216
149,4,7,28,0.9440215210009877
149,4,11,13,0.9138400096515517
149,4,12,6,0.9120459662429958
149,5,6,28,0.9618477238025016
149,5,12,26,0.9758051844858466
149,6,12,29,0.9313494547882394
149,7,1,27,0.9654833141653092
149,7,2,21,0.8374314635132996
149,7,4,21,0.874037866353544
149,7,5,20,0.8061238022945778
149,7,6,12,0.8126030029595813
149,7,11,20,0.8857339300805236
149,7,12,15,0.8107744242447403
149,8,10,18,0.7220162968507765
149,11,1,22,0.7570854309485708
149,11,2,30,0.875364865159934
149,11,4,30,0.839403763609281
149,11,5,25,0.7608693517423002
149,11,6,22,0.8277783624783892
149,11,7,26,0.7973768017406723
149,11,12,21,0.7901471368126917
150,1,5,30,0.717475057005039
150,2,1,24,0.9448211134778142
150,2,4,17,0.9698080033095116
150,2,5,18,0.9402405680881197
150,2,6,21,0.9572976236707094
150,2,7,27,0.9740542177631152
150,2,11,12,0.9316027243492241
150,2,12,7,0.9515813370107444
150,4,1,8,0.9216543118519337
150,4,2,31,0.9610519242125254
150,4,5,20,0.90554720015716
150,4,6,10,0.9097067896120143
150,4,7,16,0.9431110460505779
150,4,11,13,0.9148235018082124
150,4,12,6,0.9166688862095449
150,5,1,30,0.7178857829355053
150,5,6,28,0.9656688639116509
150,5,12,26,0.9783790295684149
150,6,12,29,0.930478897000762
150,7,1,27,0.9643731653724689
150,7,2,21,0.9062257660288592
150,7,4,21,0.9356672254443866
150,7,5,20,0.8838205901046126
150,7,6,13,0.8876988809791638
150,7,11,20,0.9225534328197081
150,7,12,16,0.8866585562962959
150,8,10,18,0.7972931476614019
150,11,1,23,0.7636449651804517
150,11,2,31,0.8839366412145827
150,11,4,30,0.8503659691072026
150,11,5,27,0.8214341840243419
150,11,6,23,0.8663273167488589
150,11,7,27,0.8110479620685538
150,11,12,22,0.8484245450706909
151,1,5,31,0.7392386009542392
151,1,6,28,0.7004027216526818
151,1,11,23,0.7754431688167901
151,1,12,26,0.7024746765927465
151,2,1,24,0.9465412860624098
151,2,4,17,0.9666255935611083
151,2,5,18,0.9421979372745594
151,2,6,22,0.9680842490690705
151,2,7,27,0.9729962894224558
151,2,11,12,0.9353376256930077
151,2,12,21,0.9520188330768274
151,4,1,8,0.9204137673403626
151,4,2,31,0.9615470758491226
151,4,5,20,0.9054363219661649
151,4,6,22,0.9302664128145361
151,4,7,29,0.9456060370340891
151,4,11,13,0.9134263993265125
151,4,12,5,0.9169537506053305
151,5,1,30,0.7401168403308679
151,5,6,28,0.9689940571940644
151,5,12,26,0.9762098862435502
151,6,12,29,0.9388356043009581
151,7,1,27,0.9643980878602557
151,7,2,22,0.9486744873321099
151,7,4,22,0.9689777799477464
151,7,5,20,0.9383787180120474
151,7,6,13,0.9410507590327357
151,7,11,14,0.9406748676237904
151,7,12,16,0.9394755275970231
151,8,10,18,0.8271574256483447
151,11,1,24,0.7865526027298931
151,11,2,31,0.8998580453899505
151,11,4,31,0.8683298411567697
151,11,5,28,0.8817670006808255
151,11,6,24,0.898878070266194
151,11,7,27,0.827109980408975
151,11,12,23,0.8849719295725299
152,1,2,24,0.7652788081520642
152,1,4,25,0.7885561242243
152,1,5,31,0.746289845351817
152,1,6,17,0.7335088286009412
152,1,7,10,0.7267034294692563
152,1,11,23,0.8596024315974566
152,1,12,19,0.7371669928895469
152,2,1,21,0.9522959601620635
152,2,4,17,0.9665340861982825
152,2,5,27,0.950711357093459
152,2,6,23,0.9702746299150713
152,2,7,28,0.973488144192842
152,2,11,12,0.9440358419331096
152,2,12,22,0.9645043249206651
152,4,1,21,0.9204697374470138
152,4,2,31,0.9623351092378569
152,4,5,20,0.910217110722748
152,4,6,23,0.941477385499013
152,4,7,29,0.9493880319820178
152,4,11,13,0.9187233933295137
152,4,12,22,0.9192058072048594
152,5,1,31,0.746289845351817
152,5,2,31,0.7165522380330145
152,5,4,31,0.72156416641741
152,5,6,28,0.9708856427791324
152,5,11,31,0.7271894297034569
152,5,12,26,0.9752836496628285
152,6,12,29,0.9532803066293173
152,7,1,27,0.9648563716787036
152,7,2,22,0.9627909532151486
152,7,4,22,0.9752482736230194
152,7,5,14,0.9682336118304031
152,7,6,13,0.9683140386644995
152,7,11,14,0.9661636175602266
152,7,12,5,0.9713251069892153
152,8,10,19,0.8008581919555418
152,11,1,21,0.8259163676965691
152,11,2,31,0.9176495091328395
152,11,4,31,0.895891969839701
152,11,5,28,0.9005315641188878
152,11,6,25,0.9037806605803063
152,11,7,27,0.8452784907369955
152,11,12,23,0.9030207247534304
153,1,2,25,0.8466138876115503
153,1,4,25,0.8773657125268277
153,1,5,24,0.8291907718058876
153,1,6,17,0.8245233007573134
153,1,7,10,0.8147424417864283
153,1,11,24,0.9294716424312769
153,1,12,19,0.8295771069619755
153,2,1,21,0.9657210854308599
153,2,4,17,0.9692583678623824
153,2,5,28,0.9637622167391393
153,2,6,22,0.9711848550403491
153,2,7,16,0.974537259168183
153,2,11,13,0.9526084019695947
153,2,12,22,0.9710436001763046
153,4,1,21,0.9278320275134563
153,4,2,31,0.9617994643950799
153,4,5,29,0.9275090013332281
153,4,6,23,0.9431614364357547
153,4,7,29,0.9515538065912514
153,4,11,13,0.9312271415816672
153,4,12,23,0.9466408677713991
153,5,1,30,0.7503692049171561
153,5,2,31,0.8057462024307291
153,5,4,31,0.8128597374060705
153,5,6,28,0.9718620499122077
153,5,7,29,0.7897992464872972
153,5,11,31,0.7814734894252108
153,5,12,26,0.9755132243878945
153,6,12,29,0.9664473907503021
153,7,1,22,0.9720324242853386
153,7,2,21,0.9601573672377368
153,7,4,19,0.9786304530688786
153,7,5,14,0.9734624608364448
153,7,6,13,0.9728951959459716
153,7,11,15,0.9704195539502413
153,7,12,11,0.9813895507611334
153,8,10,19,0.7198169019149494
153,11,1,22,0.878292450860131
153,11,2,31,0.9356818083428177
153,11,4,31,0.9209080135746727
153,11,5,29,0.9114843751525131
153,11,6,25,0.9043352070104653
153,11,7,16,0.8902378534526231
153,11,12,23,0.9034671581386755
153,12,6,31,0.7251345066728521
154,1,2,26,0.9105458778415316
154,1,4,25,0.9357509748940916
154,1,5,24,0.9046513019496916
154,1,6,17,0.9012326430885951
154,1,7,25,0.8865165946516846
154,1,11,24,0.9635879868597497
154,1,12,20,0.9031150396479213
154,2,1,22,0.9803358017947416
154,2,4,17,0.9707328364678008
154,2,5,22,0.9708577806906435
154,2,6,21,0.975884185858201
154,2,7,17,0.9821695357381192
154,2,11,13,0.9612945797577233
154,2,12,22,0.970221915367786
154,4,1,21,0.9367468716318539
154,4,2,31,0.9614276566284552
154,4,5,29,0.9459133161491835
154,4,6,23,0.943787258238264
154,4,7,30,0.9551134967711739
154,4,11,14,0.9466459721319183
154,4,12,24,0.9613057753409096
154,5,1,22,0.8422765388828604
154,5,2,31,0.8805823587529192
154,5,4,31,0.8867523817490385
154,5,6,28,0.9721837176312488
154,5,7,30,0.8733363926154455
154,5,11,31,0.8400095039612092
154,5,12,26,0.9745127279471986
154,6,12,29,0.9712242725283379
154,7,1,23,0.9711574258935327
154,7,2,19,0.9585947906511559
154,7,4,18,0.9768034115771878
154,7,5,15,0.969530228484769
154,7,6,24,0.9808859968083513
154,7,11,15,0.9705489095137387
154,7,12,11,0.9811901952518205
154,11,1,22,0.9062648084819331
154,11,2,31,0.9400422309110749
154,11,4,31,0.9251606551859591
154,11,5,29,0.9197774337415034
154,11,6,24,0.9078947512373429
154,11,7,17,0.915254246092461
154,11,12,24,0.9125733822252678
154,12,6,31,0.7736866436381258
155,1,2,27,0.9525022840533536
155,1,4,26,0.9682059296641153
155,1,5,24,0.9562607744555505
155,1,6,18,0.9525298407625966
155,1,7,26,0.9474800409801327
155,1,11,24,0.9750343020369179
155,1,12,20,0.9529640899311757
155,2,1,23,0.9872091776680536
155,2,4,17,0.9695310551562593
155,2,5,23,0.9794420644480082
155,2,6,21,0.9767375209584761
155,2,7,17,0.9817507005118639
155,2,11,14,0.9646683367705577
155,2,12,8,0.973395723372962
155,4,1,22,0.9490540535429371
155,4,2,31,0.963627860792322
155,4,5,30,0.9527276252115298
155,4,6,23,0.9489485144513933
155,4,7,30,0.9603940343214712
155,4,11,14,0.9612246566602527
155,4,12,24,0.9623956136999738
155,5,1,22,0.920035101382318
155,5,2,31,0.938601014892271
155,5,4,31,0.9276611322679289
155,5,6,27,0.9768527168705008
155,5,7,30,0.935942954639167
155,5,11,14,0.8923495207939167
155,5,12,26,0.9739191373934113
155,6,12,29,0.9720824816513103
155,7,1,23,0.9713211926210453
155,7,2,31,0.960379110006144
155,7,4,18,0.9761977325802496
155,7,5,22,0.9682315291773091
155,7,6,25,0.983487557626007
155,7,11,15,0.9743597285752311
155,7,12,12,0.9788244800022016
155,11,1,23,0.9184643990191355
155,11,2,31,0.9404839375760355
155,11,4,31,0.924853608727027
155,11,5,30,0.9227328765892471
155,11,6,21,0.9133252263977247
155,11,7,17,0.9211168509660508
155,11,12,24,0.916948036700167
155,12,6,31,0.822702795326697
156,1,2,28,0.9705914464234408
156,1,4,26,0.9742555932955822
156,1,5,24,0.978026725407963
156,1,6,18,0.9800755910373072
156,1,7,26,0.9818006435260855
156,1,11,24,0.9785404988741022
156,1,12,20,0.9784061390530124
156,2,1,23,0.9888522018763088
156,2,4,31,0.9685875991500323
156,2,5,30,0.9821406674276838
156,2,6,21,0.9762137407425013
156,2,7,18,0.980037681250858
156,2,11,24,0.9611597825329804
156,2,12,20,0.9734201310827689
156,4,1,22,0.957977656393881
156,4,2,31,0.9685875991500323
156,4,5,30,0.9534845304545465
156,4,6,23,0.9578080633726925
156,4,7,30,0.962921564665149
156,4,11,15,0.9640853573482517
156,4,12,24,0.9613735467818514
156,5,1,23,0.9660032503111086
156,5,2,31,0.9737126522319376
156,5,4,19,0.9590151814974622
156,5,6,27,0.9791432297503007
156,5,7,18,0.9713667095714772
156,5,11,23,0.9387756987234023
156,5,12,25,0.9780129850401228
156,6,1,16,0.7020758323641246
156,6,4,22,0.7411528246008594
156,6,5,31,0.732787602488071
156,6,7,31,0.7292753523685294
156,6,12,29,0.97265933884316
156,7,1,24,0.9725091075467263
156,7,2,31,0.9594182736939872
156,7,4,18,0.9761807407312275
156,7,5,23,0.9695580963709183
156,7,6,25,0.981866083768237
156,7,11,16,0.9790400997801407
156,7,12,25,0.9805872824264955
156,11,1,23,0.9261676912083976
156,11,2,31,0.9430004799295805
156,11,4,31,0.9273315218817099
156,11,5,30,0.9291021718438573
156,11,6,21,0.9170729544943825
156,11,7,18,0.9211896668674963
156,11,12,24,0.917765661477402
156,12,6,31,0.8561117547504425
157,1,2,31,0.9731861483730924
157,1,4,26,0.9736463119872125
157,1,5,30,0.985458396902515
157,1,6,18,0.984231167979358
157,1,7,26,0.9897608416384331
157,1,11,24,0.977215296297105
157,1,12,19,0.984797706486236
157,2,1,23,0.988816383864049
157,2,4,31,0.9700795214345204
157,2,5,31,0.9834292317540855
157,2,6,21,0.9772586530175467
157,2,7,18,0.9765812322076259
157,2,11,25,0.9695646283133166
157,2,12,21,0.9766465731665526
157,4,1,21,0.9625871783666335
157,4,2,31,0.9700795214345204
157,4,5,29,0.9531326995120412
157,4,6,23,0.9595521082029231
157,4,7,30,0.963665509084209
157,4,11,15,0.9512193451689325
157,4,12,25,0.9617142755667268
157,5,1,31,0.9831813954396866
157,5,2,31,0.9834292317540855
157,5,4,19,0.9676346627259227
157,5,6,27,0.9801591085933419
157,5,7,26,0.9831156099840845
157,5,11,24,0.9705166499116726
157,5,12,15,0.9800484697074305
157,6,1,16,0.79152389595677
157,6,2,23,0.7862777705987967
157,6,4,23,0.8285364288344189
157,6,5,25,0.7918023956606223
157,6,7,21,0.8189591586113297
157,6,11,17,0.755253333858778
157,6,12,29,0.971809035595282
157,7,1,25,0.9762890643040878
157,7,2,31,0.9600819946047517
157,7,4,18,0.9741379763631819
157,7,5,23,0.9724043866774343
157,7,6,25,0.980687913593723
157,7,11,16,0.9822608576679334
157,7,12,25,0.9815959916957964
157,11,1,23,0.9258926399006298
157,11,2,31,0.9431528130537254
157,11,4,31,0.9258052145447114
157,11,5,30,0.9293532159320089
157,11,6,21,0.9179193224093746
157,11,7,18,0.9175037513237091
157,11,12,25,0.9177751473863641
157,12,6,31,0.8768040299072786
158,1,2,31,0.9740967696963897
158,1,4,26,0.9729893894909251
158,1,5,31,0.9875368593777891
158,1,6,18,0.9838688337070008
158,1,7,26,0.989742648641552
158,1,11,24,0.9755328863655824
158,1,12,19,0.9845035922926085
158,2,1,23,0.9882817699784116
158,2,4,31,0.9700713135138224
158,2,5,31,0.9833046702021144
158,2,6,20,0.9797731274914576
